2022-10-24 09:09:20.8586 | 拧盖模块1回零 
2022-10-24 09:09:20.8725 | 拧盖回零 
2022-10-24 09:10:57.2044 | 拧盖模块1回零 
2022-10-24 09:10:57.2174 | 拧盖回零 
2022-10-24 09:12:09.3086 | 拧盖模块1回零 
2022-10-24 09:12:09.3086 | 拧盖回零 
2022-10-24 09:18:39.0785 | 样品1加液 
2022-10-24 09:21:28.8484 | 样品2加液 
2022-10-24 09:34:51.9511 | 样品3加液 
2022-10-24 09:37:20.0929 | 样品4加液 
2022-10-24 09:41:30.7993 | 样品5加液 
2022-10-24 09:44:52.2364 | 样品1加液 
2022-10-24 09:48:17.1942 | 样品5加液 
2022-10-24 10:06:51.6467 | 样品2加液 
2022-10-24 10:11:19.9211 | 样品3加液 
2022-10-24 10:17:20.2802 | 样品3加液 
2022-10-24 11:12:16.5930 | 样品1加液 
2022-10-24 11:14:59.6079 | 样品2加液 
2022-10-24 11:17:07.2595 | 样品3加液 
2022-10-24 11:19:00.3091 | 样品4加液 
2022-10-24 11:27:25.5935 | 样品5加液 
2022-10-24 11:31:23.8382 | 样品1加液 
2022-10-24 11:34:13.7058 | 样品5加液 
2022-10-24 11:50:05.8702 | 样品2加液 
2022-10-24 11:53:45.4738 | 样品3加液 
2022-10-24 12:01:04.6512 | 样品3加液 
2022-10-24 17:06:14.4275 | 样品1加液 
2022-10-24 17:06:17.9152 | 样品1加液 
2022-10-24 17:06:22.2296 | 样品1加液 
2022-10-24 17:06:26.4464 | 样品1加液 
2022-10-24 17:06:30.6591 | 样品1加液 
2022-10-24 17:06:34.9775 | 样品1加液 
2022-10-24 17:06:39.2950 | 样品1加液 
2022-10-24 17:06:43.5017 | 样品1加液 
2022-10-24 17:06:47.9030 | 样品1加液 
2022-10-24 17:06:52.1187 | 样品1加液 
2022-10-24 17:06:56.3374 | 样品1加液 
2022-10-24 17:07:00.7466 | 样品1加液 
2022-10-24 17:07:05.0581 | 样品1加液 
2022-10-24 17:07:09.3636 | 样品1加液 
2022-10-24 17:07:13.6730 | 样品1加液 
2022-10-24 17:07:17.9985 | 样品1加液 
2022-10-24 17:07:22.3294 | 样品1加液 
2022-10-24 17:07:26.6459 | 样品1加液 
2022-10-24 17:07:30.9663 | 样品1加液 
2022-10-24 17:07:35.3795 | 样品1加液 
2022-10-24 17:07:39.7005 | 样品1加液 
2022-10-24 17:07:44.0320 | 样品1加液 
2022-10-24 17:07:48.4432 | 样品1加液 
2022-10-24 17:07:52.7851 | 样品1加液 
2022-10-24 17:07:57.1006 | 样品1加液 
2022-10-24 17:08:33.3063 | 样品1加液 
2022-10-24 17:08:37.6168 | 样品1加液 
2022-10-24 17:08:41.8385 | 样品1加液 
2022-10-24 17:08:46.0528 | 样品1加液 
2022-10-24 17:09:01.6476 | 样品1加液 
2022-10-24 17:09:05.8713 | 样品1加液 
2022-10-24 17:09:10.1983 | 样品1加液 
2022-10-24 17:09:14.5327 | 样品1加液 
2022-10-24 17:09:18.7504 | 样品1加液 
2022-10-24 17:09:23.0959 | 样品1加液 
2022-10-24 17:09:27.3435 | 样品1加液 
2022-10-24 17:09:31.6929 | 样品1加液 
2022-10-24 17:09:36.0203 | 样品1加液 
2022-10-24 17:09:40.3462 | 样品1加液 
2022-10-24 17:09:47.3500 | 样品1加液 
2022-10-24 17:10:42.5171 | 样品1加液 
2022-10-24 17:10:46.8216 | 样品1加液 
2022-10-24 17:10:51.2278 | 样品1加液 
2022-10-24 17:10:55.5153 | 样品1加液 
2022-10-24 17:10:59.8896 | 样品1加液 
2022-10-24 17:11:03.7124 | 样品1加液 
2022-10-24 17:11:07.8264 | 样品1加液 
2022-10-24 17:11:11.6581 | 样品1加液 
2022-10-24 17:11:15.8001 | 样品1加液 
2022-10-24 17:20:18.3199 | 拧盖模块1回零 
2022-10-24 17:20:18.3328 | 拧盖回零 
2022-10-24 17:37:05.4657 | 拧盖模块1回零 
2022-10-24 17:37:05.4857 | 拧盖回零 
2022-10-24 17:38:30.1273 | 拧盖模块1回零 
2022-10-24 17:38:30.1273 | 拧盖回零 
2022-10-24 17:48:55.5633 | 样品1加液 
2022-10-24 17:51:50.0437 | 样品2加液 
2022-10-24 17:57:38.9715 | 样品1加液 
2022-10-24 17:59:45.7066 | 样品3加液 
2022-10-24 18:04:40.2528 | 样品2加液 
2022-10-24 18:06:46.7994 | 样品4加液 
2022-10-24 18:10:19.6471 | 样品5加液 
2022-10-24 18:24:22.8899 | 样品3加液 
