2022-10-07 18:24:57.0147 | 从试管架搬运1样品到拧盖1 
2022-10-07 18:25:57.7817 | 从拧盖1搬运1样品到加固 
2022-10-07 18:27:08.4682 | 搬运1样品到拧盖1 
2022-10-07 18:28:04.7518 | 搬运1样品到试管架 
2022-10-07 18:28:46.1951 | 从试管架搬运2样品到拧盖1 
2022-10-07 18:29:31.6844 | 搬运1样品到涡旋 
2022-10-07 18:30:16.7051 | 从拧盖1搬运2样品到加固 
2022-10-07 18:31:05.8966 | 搬运1样品到试管架 
2022-10-07 18:31:55.8536 | 搬运2样品到拧盖1 
2022-10-07 18:33:03.4314 | 搬运2样品到试管架 
2022-10-07 18:33:47.7179 | 从试管架搬运1样品到拧盖1 
2022-10-07 18:34:28.6301 | 搬运2样品到涡旋 
2022-10-07 18:35:16.6501 | 搬运1样品到试管架 
2022-10-07 18:35:58.1715 | 搬运2样品到试管架 
2022-10-07 18:36:46.2071 | 从试管架搬运3样品到拧盖1 
2022-10-07 18:37:32.3994 | 搬运1样品到振荡1 
2022-10-07 18:38:26.7616 | 从拧盖1搬运3样品到加固 
2022-10-07 18:39:36.5108 | 搬运1样品到试管架 
2022-10-07 18:40:37.5276 | 搬运3样品到拧盖1 
2022-10-07 18:41:27.7814 | 搬运1样品到涡旋 
2022-10-07 18:42:12.3022 | 搬运3样品到试管架 
2022-10-07 18:43:00.3065 | 搬运1样品到试管架 
2022-10-07 18:43:48.7639 | 从试管架搬运2样品到拧盖1 
2022-10-07 18:44:32.7535 | 搬运3样品到涡旋 
2022-10-07 18:45:26.3346 | 搬运2样品到试管架 
2022-10-07 18:46:10.6992 | 搬运3样品到试管架 
2022-10-07 18:47:01.1560 | 搬运1样品到离心移栽 
2022-10-07 18:48:05.8283 | 从试管架搬运4样品到拧盖1 
2022-10-07 18:49:05.2987 | 搬运2样品到振荡1 
2022-10-07 18:50:01.2386 | 从拧盖1搬运4样品到加固 
2022-10-07 18:51:12.6020 | 搬运2样品到试管架 
2022-10-07 18:52:14.4311 | 搬运4样品到拧盖1 
2022-10-07 18:53:04.0757 | 搬运2样品到涡旋 
2022-10-07 18:53:51.2521 | 搬运4样品到试管架 
2022-10-07 18:54:41.9901 | 搬运2样品到试管架 
2022-10-07 18:55:32.2439 | 从试管架搬运3样品到拧盖1 
2022-10-07 18:56:18.4518 | 从离心移栽搬运1样品到试管架 
2022-10-07 18:57:32.7312 | 搬运4样品到涡旋 
2022-10-07 18:58:26.2186 | 搬运3样品到试管架 
2022-10-07 18:59:14.1604 | 搬运4样品到试管架 
2022-10-07 19:00:16.2864 | 搬运3样品到振荡1 
2022-10-07 19:02:11.0406 | 从试管架取1样品离心管到拧盖2 
2022-10-07 19:03:07.1837 | 搬运3样品到试管架 
2022-10-07 19:04:02.2645 | 样品1移液-5ml 
2022-10-07 19:05:55.7534 | 搬运3样品到涡旋 
2022-10-07 19:06:51.6621 | 搬运2样品到离心移栽 
2022-10-07 19:07:59.0056 | 搬运1样品到试管架 
2022-10-07 19:08:54.0864 | 搬运3样品到试管架 
2022-10-07 19:14:36.4901 | 从离心移栽搬运2样品到试管架 
2022-10-07 19:20:34.0621 | 从试管架取2样品离心管到拧盖2 
2022-10-07 19:21:34.6885 | 样品2移液-5ml 
2022-10-07 19:24:21.5086 | 搬运2样品到试管架 
2022-10-07 19:30:20.6340 | 从试管架搬运4样品到拧盖1 
2022-10-07 19:31:56.4852 | 搬运4样品到试管架 
2022-10-07 19:32:52.6751 | 搬运4样品到振荡1 
2022-10-07 19:34:58.3799 | 搬运4样品到试管架 
2022-10-07 19:35:54.4136 | 从试管架2取1样品萃取管到拧盖2 
2022-10-07 19:36:39.8247 | 搬运4样品到涡旋 
2022-10-07 19:37:36.9363 | 样品1移液-5ml 
2022-10-07 19:39:25.1452 | 搬运4样品到试管架 
2022-10-07 19:40:19.4605 | 从拧盖2搬运1样品萃取管到试管架2 
2022-10-07 19:44:27.4021 | 搬运3样品到离心移栽 
2022-10-07 19:47:53.0881 | 从试管架2取2样品萃取管到拧盖2 
2022-10-07 19:48:51.0900 | 样品2移液-5ml 
2022-10-07 19:50:48.1417 | 从拧盖2搬运2样品萃取管到试管架2 
2022-10-07 19:53:56.9098 | 从离心移栽搬运3样品到试管架 
2022-10-07 19:59:58.6840 | 从试管架取3样品离心管到拧盖2 
2022-10-07 20:01:00.9662 | 样品3移液-5ml 
2022-10-07 20:03:49.8023 | 搬运3样品到试管架 
2022-10-07 20:24:23.5801 | 从试管架搬运1样品到拧盖1 
2022-10-07 20:25:18.7823 | 从试管架搬运1样品到拧盖1 
2022-10-07 20:25:37.9367 | 从试管架搬运1样品到拧盖1 
2022-10-07 20:26:35.0326 | 从拧盖1搬运1样品到加固 
2022-10-07 20:27:23.1932 | 搬运1样品到拧盖1 
2022-10-07 20:28:19.3518 | 搬运1样品到试管架 
2022-10-07 20:29:00.7952 | 搬运1样品到涡旋 
2022-10-07 20:29:44.7536 | 从试管架搬运2样品到拧盖1 
2022-10-07 20:30:31.5551 | 搬运1样品到试管架 
2022-10-07 20:31:16.2633 | 从拧盖1搬运2样品到加固 
2022-10-07 20:32:05.6267 | 搬运2样品到拧盖1 
2022-10-07 20:33:01.9103 | 搬运2样品到试管架 
2022-10-07 20:33:46.1967 | 搬运2样品到涡旋 
2022-10-07 20:34:31.3736 | 从试管架搬运1样品到拧盖1 
2022-10-07 20:35:15.2226 | 搬运2样品到试管架 
2022-10-07 20:36:01.5086 | 搬运1样品到试管架 
2022-10-07 20:36:48.1383 | 从试管架搬运2样品到拧盖1 
2022-10-07 20:37:31.9873 | 搬运1样品到振荡1 
2022-10-07 20:38:26.1464 | 搬运2样品到试管架 
2022-10-07 20:39:13.7602 | 搬运1样品到试管架 
2022-10-07 20:40:12.1371 | 从试管架搬运3样品到拧盖1 
2022-10-07 20:40:59.5478 | 搬运1样品到涡旋 
2022-10-07 20:41:45.3808 | 从拧盖1搬运3样品到加固 
2022-10-07 20:42:34.4161 | 搬运1样品到试管架 
2022-10-07 20:43:24.0607 | 搬运3样品到拧盖1 
2022-10-07 20:44:14.3144 | 搬运2样品到振荡1 
2022-10-07 20:45:10.0045 | 搬运3样品到试管架 
2022-10-07 20:46:00.6644 | 搬运2样品到试管架 
2022-10-07 20:47:00.9315 | 搬运1样品到离心移栽 
2022-10-07 20:48:07.7126 | 从试管架搬运4样品到拧盖1 
2022-10-07 20:49:07.9640 | 搬运2样品到涡旋 
2022-10-07 20:49:55.3748 | 从拧盖1搬运4样品到加固 
2022-10-07 20:50:46.0816 | 搬运2样品到试管架 
2022-10-07 20:51:37.1477 | 从离心移栽搬运1样品到试管架 
2022-10-07 20:52:53.2235 | 搬运4样品到拧盖1 
2022-10-07 20:53:45.0863 | 搬运3样品到涡旋 
2022-10-07 20:54:36.3086 | 搬运4样品到试管架 
2022-10-07 20:55:27.0466 | 搬运3样品到试管架 
2022-10-07 20:56:21.3932 | 搬运4样品到涡旋 
2022-10-07 20:57:12.0532 | 从试管架取1样品离心管到拧盖2 
2022-10-07 20:58:06.0405 | 搬运4样品到试管架 
2022-10-07 20:58:58.5593 | 样品1移液-5ml 
2022-10-07 21:01:40.1463 | 搬运2样品到离心移栽 
2022-10-07 21:02:51.2545 | 搬运1样品到试管架 
2022-10-07 21:05:28.7643 | 从离心移栽搬运2样品到试管架 
2022-10-07 21:10:57.0151 | 从试管架取2样品离心管到拧盖2 
2022-10-07 21:11:57.7665 | 样品2移液-5ml 
2022-10-07 21:14:45.9456 | 搬运2样品到试管架 
2022-10-07 21:21:55.9195 | 从试管架2取1样品萃取管到拧盖2 
2022-10-07 21:22:48.0411 | 样品1移液-5ml 
2022-10-07 21:24:41.6193 | 从拧盖2搬运1样品萃取管到试管架2 
2022-10-07 21:27:26.4794 | 搬运1样品到振荡1 
2022-10-07 21:29:00.8091 | 搬运1样品到试管架 
